beneficiary_id,partner_id,gender,age,category,education_level,family_size,dependents_count,marital_status,rural_urban,state,district,annual_family_income,income_source,bpl_status,land_owned_acres,bank_account_status,bank_name,account_type,loan_id,loan_scheme,loan_amount,subsidy_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,collateral_required,guarantor_present,loan_purpose,sector,business_age,repayment_id,total_emis,emis_paid,emis_pending,on_time_emis,late_payments,missed_payments,average_delay_days,max_delay_days,current_outstanding,default_status,last_payment_date,risk_score
BEN2772,CP09,Male,30,SC,5th,6,0,Married,Rural,Rajasthan,Jaipur,67156,Manufacturing,Yes,1.3,Yes,IndianBank,JanDhan,LN2772_2,HousingLoan,201468,54396,6.6,215,1600,29-08-2024,25-03-2025,Yes,Yes,GeneralPurpose,Others,0,RP2772_2,215,215,0,2,5,8,30,85,0,Yes,27-03-2025,53.56510734
BEN0970,CP06,Female,36,General,8th,3,2,Married,Urban,Gujarat,Gandhinagar,96140,FoodBusiness,Yes,0,Yes,BankOfBaroda,Savings,LN0970_2,MicroFinance,77837,17902,9,8,10060,11-03-2023,06-11-2023,No,Yes,GeneralPurpose,Others,0,RP0970_2,8,5,3,2,3,3,42,72,29188,Yes,08-08-2023,53.49606868
BEN2571,CP04,Male,29,OBC,5th,7,3,Married,Rural,Gujarat,Vadodara,69635,Agriculture,Yes,1.7,Yes,PNB,Savings,LN2571_1,AgriLoan,139772,30749,3.2,39,3778,15-10-2024,10-05-2025,No,Yes,IrrigationSetup,Agriculture,0,RP2571_1,39,39,0,2,6,5,15,76,0,Yes,12-06-2025,53.48458534
BEN3167,CP03,Male,46,General,8th,6,1,Married,Rural,Gujarat,Gandhinagar,54959,Carpentry,Yes,0.8,Yes,ICICI,Savings,LN3167_1,ServiceLoan,164877,36272,5.3,56,3329,25-06-2024,08-06-2025,No,Yes,OfficeSetup,Services,8,RP3167_1,56,56,0,2,3,12,22,31,0,Yes,22-11-2024,53.45116197
BEN0420,CP13,Male,34,ST,5th,7,2,Married,Rural,MP,Indore,55078,Labour,Yes,2.1,Yes,PNB,JanDhan,LN0420_2,MicroFinance,16800,4536,9.2,17,1057,24-10-2023,17-03-2025,No,No,GeneralPurpose,Others,0,RP0420_2,17,10,7,2,8,7,20,33,6917,Yes,19-08-2024,53.40963846
BEN1524,CP17,Male,51,SC,12th,7,5,Married,Rural,Chhattisgarh,Bilaspur,166447,Tailoring,No,0.8,Yes,HDFC,Savings,LN1524_1,AgriLoan,274169,60317,4.1,23,12415,09-01-2025,30-11-2026,Yes,No,IrrigationSetup,Agriculture,0,RP1524_1,23,6,17,2,4,4,39,78,202646,Yes,08-07-2025,53.37352365
BEN0181,CP02,Male,30,General,12th,4,3,Married,Urban,Jharkhand,Ranchi,95721,ForestProduct,Yes,0,Yes,Canara,Savings,LN0181_2,VehicleLoan,287163,57432,6.7,35,9055,09-08-2025,24-06-2028,Yes,Yes,GeneralPurpose,Others,0,RP0181_2,35,3,32,2,1,0,12,2,262549,No,07-11-2025,53.3630838
BEN0847,CP20,Male,47,ST,8th,6,3,Married,Rural,Chhattisgarh,Raipur,108228,Tailoring,Yes,2.1,Yes,SBI,JanDhan,LN0847_2,WomenEnterprise,49603,13392,5.5,44,1247,07-01-2025,19-08-2028,No,No,GeneralPurpose,Others,0,RP0847_2,44,5,39,2,3,5,32,53,43966,Yes,06-06-2025,53.22472019
BEN0605,CP20,Male,22,General,12th,7,0,Married,Rural,Jharkhand,Bokaro,62195,Dairy,Yes,1.4,Yes,SBI,JanDhan,LN0605_2,EducationLoan,68865,15150,5.1,45,1684,15-08-2025,26-04-2029,No,Yes,Certification,Education,0,RP0605_2,45,3,42,2,1,0,14,2,64274,No,13-11-2025,53.18630058
BEN0361,CP11,Female,25,General,10th,4,3,Married,Rural,Chhattisgarh,Korba,73386,Dairy,Yes,0.6,Yes,IndianBank,Savings,LN0361_2,VehicleLoan,103027,25756,6.6,33,3422,08-06-2025,23-02-2028,No,Yes,GeneralPurpose,Others,0,RP0361_2,33,3,30,2,1,2,3,16,93660,No,06-09-2025,53.12983823
BEN2410,CP05,Female,49,General,5th,8,4,Married,Rural,Jharkhand,Jamshedpur,47945,Farming,Yes,0.9,Yes,IndianBank,Savings,LN2410_1,WomenEnterprise,143835,35958,4.6,42,3714,08-02-2025,03-08-2025,No,Yes,GeneralPurpose,Others,0,RP2410_1,42,42,0,2,4,3,43,89,0,Yes,07-08-2025,53.11902155
BEN3424,CP15,Male,19,SC,Graduate,5,4,Married,Rural,Jharkhand,Bokaro,72947,BeautyParlor,Yes,0.9,Yes,BOI,JanDhan,LN3424_1,ServiceLoan,218841,59087,5.3,47,5166,20-11-2024,17-07-2025,Yes,Yes,ServiceEquipment,Services,0,RP3424_1,47,47,0,2,5,5,17,88,0,Yes,18-06-2025,53.04769344
BEN4505,CP14,Female,30,SC,8th,5,4,Married,Rural,MP,Jabalpur,68471,FoodBusiness,Yes,1.6,Yes,Canara,JanDhan,LN4505_1,MicroFinance,34833,10449,8.3,13,2810,19-12-2022,13-01-2024,No,No,GeneralPurpose,Others,0,RP4505_1,13,8,5,2,6,5,29,61,13397,Yes,16-08-2023,53.04537903
BEN1374,CP17,Female,35,ST,12th,6,4,Married,Rural,Maharashtra,Pune,102947,BeautyParlor,Yes,1.9,Yes,HDFC,JanDhan,LN1374_1,AgriLoan,183734,55120,4.6,21,9122,30-07-2025,21-04-2027,No,No,Fertilizer,Agriculture,0,RP1374_1,21,3,18,2,1,0,6,2,157486,No,28-10-2025,53.03569329
BEN0409,CP03,Male,61,General,8th,5,3,Married,Rural,UP,Kanpur,132530,Trading,No,6.9,Yes,ICICI,JanDhan,LN0409_2,WomenEnterprise,149813,25468,4.5,32,4976,10-02-2025,28-09-2027,No,Yes,GeneralPurpose,Others,0,RP0409_2,32,4,28,2,2,5,21,51,131086,Yes,10-06-2025,53.02905005
BEN4978,CP20,Male,30,OBC,12th,3,2,Married,Rural,Odisha,Cuttack,113279,Tailoring,No,1.7,Yes,IndianBank,Savings,LN4978_2,AgriLoan,126780,21552,4.6,43,3203,09-12-2024,21-06-2028,No,No,Fertilizer,Agriculture,0,RP4978_2,43,6,37,2,4,5,18,82,109089,Yes,07-06-2025,52.95841856
BEN2978,CP04,Male,48,SC,10th,6,1,Married,Urban,Maharashtra,Nagpur,230889,Labour,Yes,0,Yes,BOI,Savings,LN2978_2,DairyLoan,232883,58220,4.7,65,4065,26-06-2025,28-10-2030,Yes,Yes,DairyEquipment,Agriculture,0,RP2978_2,65,3,62,2,1,2,10,28,222134,No,24-09-2025,52.83311683
BEN0004,CP07,Female,56,OBC,10th,3,1,Married,Rural,Maharashtra,Nagpur,94121,FoodBusiness,Yes,3.6,Yes,BankOfBaroda,Savings,LN0004_1,MicroFinance,32299,8074,11.7,18,1965,13-06-2024,05-12-2025,No,Yes,GeneralPurpose,Others,0,RP0004_1,18,8,10,2,6,9,34,59,17943,Yes,08-02-2025,52.77847741
BEN4632,CP16,Male,32,OBC,8th,6,3,Married,Rural,Delhi,East,95881,Manufacturing,Yes,0.5,Yes,BOI,JanDhan,LN4632_1,HousingLoan,287643,63281,7.3,159,2827,23-08-2024,16-06-2025,Yes,Yes,GeneralPurpose,Others,0,RP4632_1,159,159,0,2,5,8,15,32,0,Yes,21-03-2025,52.77058949
BEN3383,CP18,Female,54,ST,12th,4,3,Married,Rural,Bihar,Patna,109453,FoodBusiness,Yes,1.8,Yes,Axis,Savings,LN3383_2,DairyLoan,328359,98507,5.4,36,9900,23-12-2023,28-12-2024,Yes,Yes,CattlePurchase,Agriculture,0,RP3383_2,36,36,0,2,6,15,15,57,0,Yes,19-08-2024,52.74998934
BEN3913,CP17,Male,42,OBC,5th,7,3,Married,Urban,UP,Kanpur,110237,Tailoring,No,0,Yes,HDFC,JanDhan,LN3913_1,StartupLoan,330711,49606,7.4,78,5353,11-11-2024,05-10-2025,Yes,No,GeneralPurpose,Others,0,RP3913_1,78,78,0,2,4,6,29,73,0,Yes,10-05-2025,52.7307594
BEN1012,CP16,Male,59,SC,8th,8,1,Married,Rural,Delhi,North,81764,Carpentry,Yes,1.8,Yes,BOI,Savings,LN1012_1,HousingLoan,245292,66228,6.8,182,2163,30-09-2024,30-09-2025,Yes,Yes,GeneralPurpose,Others,0,RP1012_1,182,182,0,2,6,6,24,33,0,Yes,28-05-2025,52.67782171
BEN4996,CP09,Female,62,OBC,10th,4,2,Married,Urban,Odisha,Koraput,249391,Manufacturing,No,0,Yes,HDFC,JanDhan,LN4996_1,DairyLoan,167207,30097,4.8,56,3338,26-10-2024,02-06-2029,No,Yes,DairyEquipment,Agriculture,0,RP4996_1,56,8,48,2,6,5,43,52,143320,Yes,23-06-2025,52.60458757
BEN4246,CP05,Male,37,OBC,5th,4,2,Married,Rural,MP,Bhopal,68551,Farming,Yes,3,Yes,HDFC,JanDhan,LN4246_2,EducationLoan,115673,25448,3.9,57,2226,12-01-2025,20-05-2025,No,Yes,VocationalTraining,Education,0,RP4246_2,57,57,0,2,2,6,24,42,0,Yes,12-05-2025,52.60219039
BEN2798,CP03,Male,57,OBC,8th,8,0,Married,Rural,Jharkhand,Bokaro,79257,ForestProduct,Yes,0.1,Yes,ICICI,JanDhan,LN2798_1,ServiceLoan,203838,44844,5.8,48,4768,07-08-2024,01-09-2025,Yes,Yes,Technology,Services,3,RP2798_1,48,48,0,2,5,8,40,81,0,Yes,05-03-2025,52.59999117
BEN2939,CP05,Male,29,General,5th,4,3,Married,Rural,Jharkhand,Dhanbad,59923,Manufacturing,Yes,0.4,Yes,PNB,Savings,LN2939_2,AgriLoan,145722,32058,3.2,13,11419,09-08-2025,03-09-2026,No,No,Equipment,Agriculture,0,RP2939_2,13,3,10,2,1,0,2,26,112093,No,07-11-2025,52.5870926
BEN4373,CP19,Male,52,OBC,5th,6,2,Married,Rural,UP,Kanpur,100315,Labour,No,1.6,Yes,IndianBank,Savings,LN4373_2,HousingLoan,300945,51160,6.9,219,2419,04-07-2025,30-06-2043,Yes,Yes,GeneralPurpose,Others,0,RP4373_2,219,3,216,2,1,1,1,0,296822,No,02-10-2025,52.54232532
BEN4304,CP10,Male,51,OBC,8th,3,2,Married,Rural,Odisha,Koraput,96660,Carpentry,Yes,1,Yes,Canara,Savings,LN4304_1,AgriLoan,127090,27959,3.1,15,8648,27-12-2024,04-10-2025,No,No,Fertilizer,Agriculture,0,RP4304_1,15,15,0,2,5,4,26,56,0,Yes,25-07-2025,52.53978334
BEN2961,CP07,Female,49,SC,8th,4,1,Married,Rural,Jharkhand,Dhanbad,119580,Trading,No,4.2,Yes,Axis,Savings,LN2961_1,HousingLoan,358740,89685,8.3,168,3617,07-05-2025,23-02-2039,Yes,Yes,GeneralPurpose,Others,0,RP2961_1,168,4,164,2,2,2,12,9,350198,No,04-09-2025,52.52974598
BEN4154,CP17,Male,38,OBC,5th,8,3,Married,Rural,Maharashtra,Pune,84973,BeautyParlor,Yes,1,Yes,Axis,JanDhan,LN4154_1,BusinessLoan,254919,56082,4,30,8943,25-07-2025,11-01-2028,Yes,Yes,WorkingCapital,MSME,4,RP4154_1,30,3,27,2,1,1,4,19,229427,No,23-10-2025,52.43332588
BEN4680,CP18,Male,58,OBC,8th,8,3,Married,Rural,Gujarat,Gandhinagar,96071,ForestProduct,Yes,1,Yes,UnionBank,JanDhan,LN4680_1,WomenEnterprise,195163,42935,4.1,35,5925,10-08-2025,25-06-2028,No,Yes,GeneralPurpose,Others,0,RP4680_1,35,3,32,2,1,0,2,27,178434,No,08-11-2025,52.37970181
BEN2128,CP12,Female,56,OBC,8th,6,2,Married,Urban,MP,Gwalior,105896,Dairy,No,0,Yes,Canara,JanDhan,LN2128_2,DairyLoan,185684,33423,5.6,44,4677,16-07-2025,25-02-2029,No,Yes,Infrastructure,Agriculture,0,RP2128_2,44,3,41,2,1,1,9,19,173023,No,14-10-2025,52.32420003
BEN4273,CP19,Male,46,OBC,10th,5,4,Married,Rural,Bihar,Bhagalpur,96164,BeautyParlor,Yes,2.3,Yes,SBI,Savings,LN4273_2,MicroFinance,30424,6693,8.1,12,2647,15-04-2024,10-04-2025,No,No,GeneralPurpose,Others,0,RP4273_2,12,5,7,2,3,7,34,59,17747,Yes,12-09-2024,52.30527299
BEN0636,CP14,Male,51,OBC,10th,6,0,Married,Urban,UP,Varanasi,140009,ForestProduct,No,0,Yes,HDFC,JanDhan,LN0636_1,AgriLoan,152162,22824,3.7,19,8257,07-06-2024,29-12-2025,No,Yes,IrrigationSetup,Agriculture,0,RP0636_1,19,10,9,2,8,7,20,85,72076,Yes,03-04-2025,52.21225559
BEN2067,CP04,Male,37,SC,10th,8,0,Married,Rural,Rajasthan,Kota,107671,Dairy,Yes,0.4,Yes,Axis,JanDhan,LN2067_2,EducationLoan,163167,44055,4.5,31,5585,28-03-2025,24-11-2025,No,No,SkillCourse,Education,0,RP2067_2,31,31,0,2,3,3,32,36,0,Yes,25-08-2025,52.19273918
BEN3217,CP12,Female,37,OBC,12th,5,1,Married,Rural,Bihar,Darbhanga,109944,BeautyParlor,Yes,1,Yes,BankOfBaroda,Savings,LN3217_2,HousingLoan,329832,82458,7.3,202,2840,13-01-2024,18-06-2024,Yes,Yes,GeneralPurpose,Others,0,RP3217_2,202,202,0,2,5,15,33,72,0,Yes,10-08-2024,52.13325083
BEN3746,CP14,Male,46,General,8th,4,0,Married,Rural,MP,Indore,88785,Agriculture,Yes,1.8,Yes,BOI,Savings,LN3746_1,AgriLoan,41781,9191,4.7,15,2873,26-06-2024,19-09-2025,No,No,SeedPurchase,Agriculture,0,RP3746_1,15,8,7,2,6,7,16,34,19497,Yes,21-02-2025,52.09723954
BEN0457,CP05,Female,57,ST,10th,2,1,Married,Urban,Rajasthan,Jodhpur,251089,Farming,Yes,0,Yes,PNB,Savings,LN0457_1,BusinessLoan,251671,70467,4.7,39,6971,26-12-2023,10-08-2024,Yes,Yes,Expansion,MSME,2,RP0457_1,39,39,0,2,11,10,44,70,0,Yes,19-01-2025,51.9968795
BEN2686,CP16,Male,59,OBC,8th,2,0,Married,Urban,Gujarat,Rajkot,180612,BeautyParlor,No,0,Yes,UnionBank,Savings,LN2686_1,AgriLoan,212321,31848,3.3,36,6202,16-07-2024,01-07-2027,Yes,Yes,IrrigationSetup,Agriculture,0,RP2686_1,36,7,29,2,5,9,32,31,171036,Yes,11-02-2025,51.9917325
BEN2411,CP01,Male,55,SC,10th,3,0,Married,Rural,Maharashtra,Pune,87404,BeautyParlor,Yes,2.7,Yes,UnionBank,JanDhan,LN2411_2,ServiceLoan,100056,27015,5.4,33,3269,21-07-2025,06-04-2028,No,No,Technology,Services,5,RP2411_2,33,3,30,2,1,1,3,12,90960,No,19-10-2025,51.8354038
BEN3107,CP20,Female,35,OBC,8th,4,3,Married,Rural,Chhattisgarh,Durg,86543,Trading,Yes,0.3,Yes,HDFC,JanDhan,LN3107_1,BusinessLoan,259629,64907,5.7,25,11038,22-10-2024,04-06-2025,Yes,Yes,Expansion,MSME,2,RP3107_1,25,25,0,2,7,4,35,44,0,Yes,19-07-2025,51.82499519
BEN0811,CP17,Female,56,General,10th,7,0,Married,Rural,Bihar,Patna,116861,BeautyParlor,No,0.9,Yes,HDFC,JanDhan,LN0811_1,VehicleLoan,350583,70116,7.1,24,15712,29-04-2024,02-11-2024,Yes,No,GeneralPurpose,Others,0,RP0811_1,24,24,0,2,7,10,35,71,0,Yes,24-01-2025,51.79165811
BEN1910,CP09,Female,35,ST,8th,5,4,Married,Rural,Delhi,West,94223,ForestProduct,Yes,1.3,Yes,IndianBank,Savings,LN1910_1,DairyLoan,282669,84800,4.7,53,5916,15-11-2024,12-12-2024,Yes,Yes,DairyEquipment,Agriculture,0,RP1910_1,53,53,0,2,3,7,44,48,0,Yes,14-04-2025,51.77907567
BEN2626,CP11,Female,50,General,8th,5,3,Married,Urban,Chhattisgarh,Korba,144621,Coaching,No,0,Yes,SBI,Savings,LN2626_2,HousingLoan,433863,78095,7.6,140,4682,28-11-2024,05-06-2025,Yes,No,GeneralPurpose,Others,0,RP2626_2,140,140,0,2,4,6,42,60,0,Yes,27-05-2025,51.56666275
BEN3689,CP20,Male,57,SC,8th,7,3,Married,Rural,Maharashtra,Nagpur,113524,FoodBusiness,Yes,1.3,Yes,BankOfBaroda,JanDhan,LN3689_1,EducationLoan,195712,52842,3.8,49,4318,27-03-2025,05-05-2025,No,Yes,VocationalTraining,Education,0,RP3689_1,49,49,0,2,3,3,39,42,0,Yes,24-08-2025,51.5455721
BEN4129,CP17,Female,62,OBC,8th,2,1,Married,Urban,Chhattisgarh,Korba,147882,Manufacturing,No,0,Yes,BOI,Savings,LN4129_2,DairyLoan,326527,58774,4.8,44,8108,09-11-2024,19-08-2025,Yes,Yes,Infrastructure,Agriculture,0,RP4129_2,44,44,0,2,5,5,17,33,0,Yes,07-06-2025,51.49089592
BEN3951,CP07,Male,25,OBC,8th,8,1,Married,Urban,MP,Bhopal,133311,ForestProduct,No,0,Yes,BOI,Savings,LN3951_2,StartupLoan,393927,59089,6.6,48,9360,28-07-2025,07-07-2029,Yes,Yes,GeneralPurpose,Others,0,RP3951_2,48,3,45,2,1,0,0,21,369306,No,26-10-2025,51.45831842
BEN1516,CP20,Female,31,OBC,10th,6,0,Married,Urban,Rajasthan,Udaipur,105357,Dairy,No,0,Yes,BankOfBaroda,JanDhan,LN1516_2,VehicleLoan,225327,40558,6,26,9263,18-08-2024,01-09-2025,Yes,No,GeneralPurpose,Others,0,RP1516_2,26,26,0,2,4,9,39,53,0,Yes,14-02-2025,51.24613476
BEN1739,CP12,Male,42,SC,8th,2,1,Married,Rural,Rajasthan,Jodhpur,83728,Agriculture,Yes,2.6,Yes,HDFC,JanDhan,LN1739_1,MicroFinance,47864,12923,10.4,19,2743,12-05-2024,09-12-2024,No,No,GeneralPurpose,Others,0,RP1739_1,19,19,0,2,9,7,35,74,0,Yes,07-04-2025,51.2420155
BEN2753,CP02,Female,62,General,5th,5,4,Married,Urban,Chhattisgarh,Durg,97690,Farming,Yes,0,Yes,BOI,Savings,LN2753_2,WomenEnterprise,247297,56878,5.5,45,6094,04-07-2025,08-09-2025,Yes,Yes,GeneralPurpose,Others,0,RP2753_2,45,45,0,2,1,1,6,5,0,No,02-10-2025,51.21943818
BEN3018,CP13,Female,33,SC,8th,5,3,Married,Rural,Maharashtra,Pune,53228,Labour,Yes,0.3,Yes,ICICI,Savings,LN3018_1,WomenEnterprise,159684,47905,3.9,34,4968,18-11-2024,20-01-2025,No,Yes,GeneralPurpose,Others,0,RP3018_1,34,34,0,2,5,5,17,83,0,Yes,16-06-2025,51.18381727
BEN2877,CP11,Female,46,OBC,Graduate,2,1,Married,Rural,Gujarat,Ahmedabad,96522,Farming,Yes,0.1,Yes,IndianBank,Savings,LN2877_1,VehicleLoan,209847,52461,6.1,38,6086,29-09-2024,01-10-2025,Yes,Yes,GeneralPurpose,Others,0,RP2877_1,38,38,0,2,7,5,35,73,0,Yes,26-06-2025,51.16006985
BEN0455,CP09,Male,18,General,8th,7,2,Married,Rural,Odisha,Puri,59303,Manufacturing,Yes,0.9,Yes,IndianBank,JanDhan,LN0455_1,EducationLoan,162316,35709,5.2,50,3617,20-07-2025,23-09-2025,No,No,SkillCourse,Education,0,RP0455_1,50,50,0,2,2,0,10,15,0,No,17-11-2025,51.06665065
BEN3808,CP06,Male,60,OBC,5th,3,2,Married,Rural,Delhi,Central,100860,Labour,No,1.1,Yes,HDFC,JanDhan,LN3808_2,HousingLoan,302580,51438,8.1,149,3226,12-06-2024,29-06-2024,Yes,No,GeneralPurpose,Others,0,RP3808_2,149,149,0,2,6,9,29,50,0,Yes,07-02-2025,51.03035921
BEN0565,CP03,Male,54,SC,10th,3,0,Married,Urban,Bihar,Bhagalpur,103435,Carpentry,No,0,Yes,PNB,JanDhan,LN0565_2,BusinessLoan,301197,60239,5.6,38,8668,30-07-2025,12-09-2028,Yes,Yes,ShopSetup,MSME,4,RP0565_2,38,3,35,2,1,0,14,0,277418,No,28-10-2025,51.01752761
BEN1442,CP12,Female,54,OBC,10th,4,3,Married,Urban,Odisha,Rourkela,192735,BeautyParlor,No,0,Yes,PNB,JanDhan,LN1442_1,StartupLoan,578205,104076,5.7,75,9182,20-10-2023,27-09-2025,Yes,Yes,GeneralPurpose,Others,0,RP1442_1,75,75,0,2,7,16,40,72,0,Yes,16-07-2024,50.94165888
BEN4141,CP15,Male,34,General,Graduate,2,0,Married,Rural,Bihar,Muzaffarpur,135014,Manufacturing,No,0.9,Yes,IndianBank,Savings,LN4141_1,AgriLoan,133642,22719,4.5,13,10552,07-04-2024,02-05-2025,No,No,Fertilizer,Agriculture,0,RP4141_1,13,5,8,2,3,8,41,42,82241,Yes,04-09-2024,50.93105071
BEN1961,CP05,Female,58,ST,12th,3,2,Married,Rural,Rajasthan,Jodhpur,89247,BeautyParlor,Yes,1.9,Yes,UnionBank,JanDhan,LN1961_1,MicroFinance,71737,21521,10.2,7,10599,03-07-2023,29-01-2024,No,Yes,GeneralPurpose,Others,0,RP1961_1,7,4,3,2,2,3,36,59,30744,Yes,31-10-2023,50.93081972
BEN1782,CP20,Male,56,ST,10th,2,1,Married,Urban,MP,Jabalpur,185263,Manufacturing,No,0,Yes,PNB,JanDhan,LN1782_1,ServiceLoan,336336,67267,5.9,41,9077,28-12-2024,29-05-2025,Yes,No,OfficeSetup,Services,1,RP1782_1,41,41,0,2,5,4,24,38,0,Yes,26-07-2025,50.92174499
BEN2879,CP02,Male,49,SC,5th,6,5,Married,Urban,Rajasthan,Jaipur,113276,BeautyParlor,No,0,Yes,PNB,JanDhan,LN2879_2,MicroFinance,58928,11785,9.6,12,5169,21-05-2023,15-05-2024,No,Yes,GeneralPurpose,Others,0,RP2879_2,12,5,7,2,3,7,27,51,34374,Yes,18-10-2023,50.86866372
BEN0774,CP03,Male,62,ST,8th,3,2,Married,Rural,MP,Betul,134981,Labour,No,1.8,Yes,ICICI,JanDhan,LN0774_1,StartupLoan,404943,89087,5,72,6521,28-07-2024,12-03-2025,Yes,Yes,GeneralPurpose,Others,0,RP0774_1,72,72,0,2,3,11,17,59,0,Yes,25-12-2024,50.71110543
BEN0794,CP09,Male,20,SC,10th,2,0,Married,Urban,Gujarat,Rajkot,128646,Coaching,No,0,Yes,IndianBank,JanDhan,LN0794_1,BusinessLoan,385938,77187,4.7,50,8514,26-03-2025,07-05-2025,Yes,Yes,EquipmentPurchase,MSME,1,RP0794_1,50,50,0,2,3,3,25,79,0,Yes,23-08-2025,50.55832556
BEN4372,CP13,Female,39,General,8th,7,1,Married,Urban,Gujarat,Vadodara,109853,Farming,No,0,Yes,ICICI,Savings,LN4372_1,VehicleLoan,329559,59320,6.1,45,8211,03-01-2025,06-04-2025,Yes,No,GeneralPurpose,Others,0,RP4372_1,45,45,0,2,3,5,22,34,0,Yes,02-06-2025,50.55276837
BEN3794,CP02,Male,35,OBC,10th,5,0,Married,Urban,UP,Agra,134883,Carpentry,Yes,0,Yes,HDFC,JanDhan,LN3794_2,WomenEnterprise,125550,25110,4.9,25,5292,13-08-2025,02-09-2027,No,No,GeneralPurpose,Others,0,RP3794_2,25,3,22,2,1,0,12,1,110484,No,11-11-2025,50.34973366
BEN0752,CP09,Female,23,OBC,Graduate,6,3,Single,Rural,UP,Varanasi,140732,Trading,No,0.6,Yes,BankOfBaroda,JanDhan,LN0752_1,DairyLoan,296035,59206,5.9,48,6938,25-12-2023,25-07-2024,Yes,Yes,FeedPurchase,Agriculture,0,RP0752_1,48,48,0,2,5,16,29,82,0,Yes,22-07-2024,50.20831644
BEN2690,CP17,Male,52,General,8th,4,3,Married,Urban,Bihar,Muzaffarpur,196137,Tailoring,No,0,Yes,Axis,JanDhan,LN2690_1,ServiceLoan,305884,45882,4.4,47,7096,03-02-2024,06-10-2024,Yes,Yes,OfficeSetup,Services,9,RP2690_1,47,47,0,2,10,10,44,58,0,Yes,28-01-2025,50.2003448
BEN3201,CP06,Female,58,General,8th,7,3,Married,Urban,Delhi,West,139158,Dairy,No,0,Yes,Axis,JanDhan,LN3201_2,BusinessLoan,396356,71344,5.3,47,9357,26-01-2025,02-03-2025,Yes,No,Expansion,MSME,7,RP3201_2,47,47,0,2,4,4,25,51,0,Yes,25-07-2025,50.17216211
BEN4110,CP01,Female,64,SC,5th,3,2,Married,Urban,Odisha,Cuttack,107867,Trading,No,0,Yes,Canara,JanDhan,LN4110_2,EducationLoan,196593,45216,5.1,61,3665,13-07-2025,30-08-2025,No,No,SkillCourse,Education,0,RP4110_2,61,61,0,2,1,1,11,10,0,No,11-10-2025,50.11105565
BEN1163,CP20,Male,33,SC,10th,4,3,Married,Urban,Rajasthan,Jaipur,155800,Tailoring,No,0,Yes,UnionBank,Savings,LN1163_2,DairyLoan,363706,72741,6.4,70,6239,13-08-2024,03-09-2025,Yes,Yes,FeedPurchase,Agriculture,0,RP1163_2,70,70,0,2,4,9,27,51,0,Yes,09-02-2025,50.09523535
BEN0232,CP14,Male,54,General,5th,6,0,Married,Rural,Chhattisgarh,Raipur,103554,ForestProduct,No,2.3,Yes,SBI,JanDhan,LN0232_2,ServiceLoan,270929,46057,6,39,7663,17-07-2025,29-09-2028,Yes,Yes,ServiceEquipment,Services,9,RP0232_2,39,4,35,2,2,0,6,14,243141,No,14-11-2025,50.06791641
BEN1766,CP10,Male,37,OBC,10th,7,1,Married,Rural,Jharkhand,Ranchi,69441,Trading,Yes,7.8,Yes,PNB,JanDhan,LN1766_1,BusinessLoan,68203,15004,4.4,43,1717,26-06-2025,06-01-2029,No,Yes,ShopSetup,MSME,8,RP1766_1,43,3,40,2,1,2,1,4,63444,No,24-09-2025,50.05723421
BEN4242,CP19,Male,20,General,5th,5,2,Single,Rural,Bihar,Gaya,55877,Manufacturing,Yes,2,Yes,IndianBank,JanDhan,LN4242_1,DairyLoan,167631,36878,5.2,46,4027,15-07-2025,10-08-2025,No,Yes,DairyEquipment,Agriculture,0,RP4242_1,46,46,0,2,1,1,14,6,0,No,13-10-2025,50.0492509
BEN0202,CP15,Male,60,General,10th,8,3,Married,Urban,Maharashtra,Nashik,193959,Trading,No,0,Yes,PNB,JanDhan,LN0202_1,DairyLoan,260014,39002,5.8,57,5229,01-06-2025,05-02-2030,Yes,Yes,DairyEquipment,Agriculture,0,RP0202_1,57,3,54,2,1,2,7,1,246329,No,30-08-2025,50.04596358
BEN2664,CP17,Male,59,SC,5th,6,2,Married,Urban,Maharashtra,Aurangabad,115562,FoodBusiness,No,0,Yes,BankOfBaroda,Savings,LN2664_1,BusinessLoan,151777,30355,4.5,27,5921,30-10-2024,10-07-2025,No,No,ShopSetup,MSME,4,RP2664_1,27,27,0,2,2,9,34,43,0,Yes,27-02-2025,49.9717654
BEN4088,CP05,Male,25,SC,10th,2,1,Married,Urban,Chhattisgarh,Raipur,101545,Coaching,No,0,Yes,Axis,JanDhan,LN4088_2,HousingLoan,304635,60927,7.6,154,3102,20-06-2024,16-01-2025,Yes,Yes,GeneralPurpose,Others,0,RP4088_2,154,154,0,2,3,12,24,83,0,Yes,17-11-2024,49.94588745
BEN2034,CP02,Male,53,OBC,10th,5,1,Married,Rural,UP,Varanasi,135255,FoodBusiness,No,1.2,Yes,BankOfBaroda,JanDhan,LN2034_1,StartupLoan,405765,68980,6.1,57,8217,08-06-2025,12-02-2030,Yes,Yes,GeneralPurpose,Others,0,RP2034_1,57,3,54,2,1,2,2,4,384408,No,06-09-2025,49.86532691
