beneficiary_id,income_category,household_size,months_present_count,units_consumed_mean,units_consumed_median,units_consumed_mode,units_consumed_std,units_consumed_max,units_consumed_min,electricitybilling_amount_mean,electricitybilling_amount_median,electricitybilling_amount_mode,electricitybilling_amount_std,electricitybilling_amount_max,electricitybilling_amount_min,gas_refill_amt_mean,gas_refill_amt_median,gas_refill_amt_mode,gas_refill_amt_std,gas_refill_amt_max,gas_refill_amt_min,gas_refill_subsidy_amt_mean,gas_refill_subsidy_amt_median,gas_refill_subsidy_amt_mode,gas_refill_subsidy_amt_std,gas_refill_subsidy_amt_max,gas_refill_subsidy_amt_min,mobilerechargeamount_mean,mobilerechargeamount_median,mobilerechargeamount_mode,mobilerechargeamount_std,mobilerechargeamount_max,mobilerechargeamount_min,mobile_recharge_number,data_confidence_score,timestamp,units_per_capita,electricity_bill_per_capita,gas_bill_per_capita,mobile_bill_per_capita,cost_per_unit_electricity,subsidy_ratio,average_recharge_value,total_monthly_utility_spend,electricity_cv,mobile_cv,is_data_rich,missing_electricity,missing_gas,missing_mobile,interaction_elec_hh
BEN_09735,Medium,2,4,284.59,294.97,281.5,109.78,419.3,187.59,2161.87,1956.16,1921.32,246.74,3806.49,1502.04,1219.5,1219.5,1219.5,121.95,1276.5,1140.5,0,0,0,0,0,0,318,348.52,315.44,74.95,487.62,168.92,1,98.61,2023-12-27,142.29,1080.94,609.75,159.0,7.6,0.0,318,3699.37,0.39,0.24,1,1,0,2,569.17
BEN_03147,High,6,5,170.51,165.99,171.25,50.56,224.0,124.51,1097.87,1171.32,1197.26,138.36,1674.5,488.35,782.92,782.92,782.92,78.29,855.92,753.92,0,0,0,0,0,0,1581,1670.16,1494.91,471.82,3104.52,1077.38,3,82.66,2023-04-14,28.42,182.98,130.49,263.5,6.44,0.0,1581,3461.78,0.3,0.3,1,0,1,1,1023.07
BEN_25839,Low,6,4,239.0,245.57,244.9,43.4,344.84,146.45,1456.72,1412.92,1406.76,309.04,2241.12,1048.16,759.36,759.36,759.36,75.94,858.36,695.36,217,217,217,30,217,217,144,151.48,124.13,42.88,211.91,108.59,2,87.7,2023-06-01,39.83,242.79,126.56,24.0,6.09,0.29,144,2360.09,0.18,0.3,1,1,0,1,1434.02
BEN_29750,Low,5,3,131.77,132.93,150.38,35.95,178.57,54.74,626.11,633.82,538.9,164.64,830.73,431.23,1069.02,1069.02,1069.02,106.9,1167.02,976.02,178,178,178,30,178,178,2993,2769.86,2914.12,714.78,5016.85,2127.19,3,97.03,2023-07-30,26.35,125.22,213.8,598.6,4.75,0.17,2993,4688.13,0.27,0.24,0,2,0,0,658.87
BEN_07508,Medium,3,4,278.05,274.17,285.94,75.69,394.22,130.6,1471.0,1593.56,1559.48,181.6,1972.97,650.25,1202.49,1202.49,1202.49,120.25,1260.49,1164.49,180,180,180,30,180,180,2245,2382.9,1924.04,689.33,3704.48,1322.49,4,100.0,2022-12-11,92.68,490.33,400.83,748.33,5.29,0.15,2245,4918.49,0.27,0.31,1,1,0,2,834.15
BEN_22294,High,5,4,766.82,725.81,651.31,122.19,1443.44,318.51,7849.4,7502.31,6837.85,1876.35,14709.01,5783.4,1181.04,1181.04,1181.04,118.1,1234.04,1106.04,0,0,0,0,0,0,1206,1192.49,1017.56,437.32,2392.47,909.23,4,94.58,2023-05-15,153.36,1569.88,236.21,241.2,10.24,0.0,1206,10236.44,0.16,0.36,1,1,0,0,3834.11
BEN_09991,Medium,3,5,195.31,187.12,184.1,31.81,234.88,139.5,1018.79,986.98,847.49,274.24,1888.65,749.58,1034.27,1034.27,1034.27,103.43,1085.27,984.27,0,0,0,0,0,0,856,843.6,785.4,172.14,1284.36,446.59,4,86.49,2022-12-05,65.1,339.6,344.76,285.33,5.22,0.0,856,2909.06,0.16,0.2,1,0,3,1,585.93
BEN_03515,High,6,5,104.69,104.9,110.87,37.19,134.96,71.9,666.94,708.05,663.38,189.68,1307.71,301.49,836.58,836.58,836.58,83.66,879.58,767.58,0,0,0,0,0,0,1546,1554.96,1363.22,438.4,2589.05,1042.1,1,100.0,2023-01-11,17.45,111.16,139.43,257.67,6.37,0.0,1546,3049.52,0.36,0.28,1,0,1,0,628.14
BEN_27437,High,3,5,425.16,423.02,346.41,118.07,664.23,320.21,2674.83,2683.78,2197.82,365.09,3848.15,1080.81,1240.87,1240.87,1240.87,124.09,1308.87,1145.87,0,0,0,0,0,0,713,735.02,614.35,144.0,904.31,564.01,3,98.02,2022-12-08,141.72,891.61,413.62,237.67,6.29,0.0,713,4628.7,0.28,0.2,1,0,0,0,1275.49
BEN_26005,High,4,5,124.22,113.36,146.32,23.04,153.79,92.51,925.08,849.38,845.05,274.93,1815.04,382.58,994.33,994.33,994.33,99.43,1033.33,900.33,0,0,0,0,0,0,1165,1144.17,1227.82,407.61,1981.25,487.03,2,94.3,2023-06-11,31.05,231.27,248.58,291.25,7.45,0.0,1165,3084.41,0.19,0.35,1,0,2,1,496.87
BEN_02810,Low,3,2,148.2,144.17,146.74,27.35,252.02,107.44,941.5,1018.97,806.76,159.47,1219.75,500.17,687.34,687.34,687.34,68.73,726.34,630.34,385,385,385,30,385,385,100,98.97,87.0,32.28,184.43,54.17,3,85.83,2024-05-28,49.4,313.83,229.11,33.33,6.35,0.56,100,1728.84,0.18,0.32,0,3,2,0,444.6
BEN_30476,High,5,4,401.86,382.2,414.8,84.1,597.38,275.94,4108.04,3876.55,4031.49,814.19,7541.64,2705.9,1051.12,1051.12,1051.12,105.11,1148.12,957.12,0,0,0,0,0,0,879,824.85,801.64,226.39,1339.83,633.99,4,94.15,2023-08-25,80.37,821.61,210.22,175.8,10.22,0.0,879,6038.16,0.21,0.26,1,1,0,1,2009.28
BEN_14569,High,3,4,574.09,594.55,619.08,162.53,775.0,441.16,3962.45,3961.63,4270.23,777.54,6890.91,1788.02,1043.72,1043.72,1043.72,104.37,1141.72,946.72,233,233,233,30,233,233,1642,1534.95,1968.26,367.29,3027.17,998.99,4,94.28,2024-01-19,191.36,1320.82,347.91,547.33,6.9,0.22,1642,6648.16,0.28,0.22,1,1,1,0,1722.28
BEN_17305,Low,4,5,270.2,281.42,278.14,67.96,440.11,119.07,2003.95,2178.18,1680.12,461.44,2944.9,1221.57,909.18,909.18,909.18,90.92,993.18,886.18,171,171,171,30,171,171,227,231.76,207.2,55.29,358.35,126.09,1,100.0,2023-05-29,67.55,500.99,227.3,56.75,7.42,0.19,227,3140.14,0.25,0.24,1,0,0,0,1080.79
BEN_19497,Medium,3,4,146.4,145.58,146.56,42.79,260.39,77.96,644.2,675.74,705.84,173.9,774.01,362.71,837.65,837.65,837.65,83.76,928.65,813.65,0,0,0,0,0,0,820,846.7,935.15,176.87,1450.45,367.92,1,99.01,2023-08-09,48.8,214.73,279.22,273.33,4.4,0.0,820,2301.85,0.29,0.22,1,1,0,0,439.19
BEN_09412,High,7,3,310.61,309.63,328.98,83.43,609.09,173.89,1487.52,1506.69,1574.41,220.94,2134.66,624.62,799.63,799.63,799.63,79.96,891.63,755.63,378,378,378,30,378,378,282,255.1,283.54,91.82,406.84,192.49,2,84.45,2023-05-23,44.37,212.5,114.23,40.29,4.79,0.47,282,2569.15,0.27,0.33,0,2,1,1,2174.29
BEN_05256,High,5,4,177.73,191.68,195.81,29.3,285.23,141.02,1490.23,1615.91,1706.64,186.59,2832.35,911.41,1101.01,1101.01,1101.01,110.1,1149.01,1049.01,249,249,249,30,249,249,1916,1944.93,1694.73,440.96,2825.3,1378.02,2,86.48,2023-07-16,35.55,298.05,220.2,383.2,8.38,0.23,1916,4507.24,0.16,0.23,1,1,1,0,888.67
BEN_22059,High,4,5,164.67,150.41,187.51,27.89,212.37,79.77,1121.54,1105.45,1276.97,235.97,1849.64,670.78,805.81,805.81,805.81,80.58,864.81,741.81,304,304,304,30,304,304,1930,1992.14,1831.8,693.52,3330.34,1312.57,4,91.02,2023-08-22,41.17,280.39,201.45,482.5,6.81,0.38,1930,3857.35,0.17,0.36,1,0,3,3,658.67
BEN_09958,Low,2,3,131.18,131.47,111.17,51.77,169.22,102.75,1250.61,1142.69,1072.26,294.92,2182.5,968.01,770.43,770.43,770.43,77.04,809.43,686.43,382,382,382,30,382,382,461,462.33,477.12,170.67,600.75,268.91,3,76.32,2023-09-16,65.59,625.3,385.21,230.5,9.53,0.5,461,2482.03,0.39,0.37,0,2,2,0,262.36
BEN_15679,Medium,7,5,243.4,229.89,262.89,83.25,416.86,105.88,1531.21,1679.33,1754.07,420.88,2689.36,937.29,1283.88,1283.88,1283.88,128.39,1336.88,1194.88,343,343,343,30,343,343,810,766.96,710.0,303.15,1401.66,557.37,1,95.05,2023-08-05,34.77,218.74,183.41,115.71,6.29,0.27,810,3625.08,0.34,0.37,1,0,0,0,1703.82
BEN_24481,High,3,3,220.67,230.44,259.06,69.26,430.65,123.96,1674.83,1536.99,1641.27,407.48,2924.78,766.69,958.39,958.39,958.39,95.84,1054.39,903.39,0,0,0,0,0,0,855,803.11,916.06,179.26,1693.71,448.98,1,86.65,2022-12-27,73.56,558.28,319.46,285.0,7.59,0.0,855,3488.22,0.31,0.21,0,2,1,0,662.02
BEN_10047,Low,3,5,182.39,176.67,149.35,69.37,325.4,139.57,945.51,1038.9,1131.26,97.25,1184.14,669.26,900.39,900.39,900.39,90.04,983.39,839.39,239,239,239,30,239,239,252,268.52,287.28,89.85,482.49,146.67,4,100.0,2023-08-09,60.8,315.17,300.13,84.0,5.18,0.27,252,2097.89,0.38,0.36,1,0,0,2,547.18
BEN_01056,Low,7,1,99.16,99.16,99.16,0.0,99.16,99.16,836.18,836.18,836.18,0.0,836.18,836.18,1084.78,1084.78,1084.78,108.48,1130.78,1058.78,0,0,0,0,0,0,301,323.88,311.58,94.51,484.06,152.85,1,72.35,2023-04-21,14.17,119.45,154.97,43.0,8.43,0.0,301,2221.96,0.0,0.31,0,4,1,2,694.13
BEN_00312,High,5,4,454.34,422.75,433.78,111.95,629.11,187.01,3564.1,3360.08,2985.11,404.78,4464.87,1753.52,841.35,841.35,841.35,84.14,930.35,779.35,0,0,0,0,0,0,1170,1078.91,1336.81,239.89,2123.53,517.02,2,87.46,2023-10-28,90.87,712.82,168.27,234.0,7.84,0.0,1170,5575.45,0.25,0.21,1,1,0,1,2271.7
BEN_16862,High,3,5,131.07,136.09,147.78,33.96,173.07,67.09,1580.48,1445.5,1886.79,389.48,2331.66,1068.82,791.81,791.81,791.81,79.18,832.81,701.81,0,0,0,0,0,0,1638,1489.4,1464.6,497.45,2488.78,862.81,3,100.0,2022-12-22,43.69,526.83,263.94,546.0,12.06,0.0,1638,4010.29,0.26,0.3,1,0,1,0,393.22
BEN_01526,High,2,4,452.6,410.47,399.74,71.03,773.06,220.7,3536.79,3338.99,3528.19,1031.33,4908.86,2534.56,1073.87,1073.87,1073.87,107.39,1155.87,1022.87,0,0,0,0,0,0,75,77.23,85.37,22.53,140.58,44.98,3,93.18,2022-11-30,226.3,1768.4,536.94,37.5,7.81,0.0,75,4685.67,0.16,0.3,1,1,0,0,905.2
BEN_03377,High,6,5,164.25,170.46,161.32,40.18,235.33,128.35,962.49,983.01,812.85,201.32,1273.88,707.02,1102.18,1102.18,1102.18,110.22,1147.18,1027.18,0,0,0,0,0,0,1780,1787.96,1658.41,559.32,3235.01,1062.99,1,100.0,2023-09-19,27.38,160.41,183.7,296.67,5.86,0.0,1780,3844.66,0.24,0.31,1,0,0,2,985.52
BEN_29359,High,2,3,202.05,216.69,177.25,50.06,354.41,133.7,1297.36,1313.01,1295.27,381.31,1601.14,956.03,753.99,753.99,753.99,75.4,807.99,688.99,0,0,0,0,0,0,138,143.1,156.04,54.66,233.93,90.42,4,88.39,2023-06-28,101.03,648.68,376.99,69.0,6.42,0.0,138,2189.35,0.25,0.4,0,2,0,1,404.11
BEN_05542,Low,4,3,270.47,263.53,230.46,67.42,476.06,177.23,1208.63,1226.99,1099.1,231.77,1916.89,737.58,922.35,922.35,922.35,92.23,954.35,897.35,0,0,0,0,0,0,362,337.95,333.21,138.72,699.27,151.53,1,82.11,2023-07-04,67.62,302.16,230.59,90.5,4.47,0.0,362,2492.98,0.25,0.38,0,2,1,1,1081.89
BEN_05155,High,3,3,469.12,430.52,393.19,169.61,684.85,220.35,3100.16,2991.21,3198.26,540.27,5157.17,1404.49,779.66,779.66,779.66,77.97,834.66,758.66,346,346,346,30,346,346,76,81.34,70.08,18.42,143.82,47.91,4,100.0,2023-01-23,156.37,1033.39,259.89,25.33,6.61,0.44,76,3955.81,0.36,0.24,0,2,1,0,1407.37
BEN_14127,Low,6,4,64.59,60.51,56.52,21.95,96.57,39.18,479.46,435.95,564.14,91.5,924.93,297.89,899.64,899.64,899.64,89.96,990.64,830.64,0,0,0,0,0,0,2264,2164.13,2116.21,818.19,3404.1,1434.45,4,83.26,2023-06-27,10.77,79.91,149.94,377.33,7.42,0.0,2264,3643.1,0.34,0.36,1,1,1,2,387.57
BEN_12234,High,5,4,95.5,104.33,93.0,22.55,160.3,66.74,879.68,909.18,1038.85,227.77,1421.43,615.65,688.13,688.13,688.13,68.81,721.13,608.13,0,0,0,0,0,0,1267,1272.67,1391.98,486.04,1763.28,880.72,3,92.53,2024-01-11,19.1,175.94,137.63,253.4,9.21,0.0,1267,2834.8,0.24,0.38,1,1,1,1,477.48
BEN_05665,High,7,5,377.64,402.78,382.75,102.22,479.95,244.85,3257.6,3121.68,2668.77,368.09,5461.92,2534.8,1184.36,1184.36,1184.36,118.44,1261.36,1088.36,0,0,0,0,0,0,1820,1936.16,1711.05,519.37,2504.13,946.68,3,82.9,2023-08-15,53.95,465.37,169.19,260.0,8.63,0.0,1820,6261.96,0.27,0.29,1,0,2,2,2643.46
BEN_01807,Medium,7,5,246.6,266.09,225.5,49.37,326.65,187.38,2370.52,2225.03,2655.54,462.24,4410.38,1575.08,960.99,960.99,960.99,96.1,1038.99,900.99,0,0,0,0,0,0,721,659.25,674.04,221.92,1380.15,460.65,4,84.72,2023-08-19,35.23,338.65,137.28,103.0,9.61,0.0,721,4052.5,0.2,0.31,1,0,2,2,1726.17
BEN_25415,High,2,5,303.78,330.61,319.64,119.9,509.62,146.79,1382.17,1413.45,1135.25,370.24,2652.45,786.72,908.21,908.21,908.21,90.82,954.21,829.21,0,0,0,0,0,0,25,24.73,20.19,5.16,35.11,19.88,3,91.69,2023-08-23,151.89,691.09,454.1,12.5,4.55,0.0,25,2315.38,0.39,0.21,1,0,2,0,607.55
BEN_00479,Medium,7,3,119.63,130.36,114.47,43.68,203.32,61.62,1221.37,1297.46,1014.05,359.95,2241.81,858.78,1036.57,1036.57,1036.57,103.66,1134.57,965.57,0,0,0,0,0,0,297,297.0,297.0,0.0,297.0,297.0,3,79.77,2024-01-21,17.09,174.48,148.08,42.43,10.21,0.0,297,2554.93,0.37,0.0,0,2,0,4,837.42
BEN_13292,Low,5,2,292.23,286.75,333.18,52.72,354.2,161.52,2926.2,2639.81,2501.35,755.97,4862.68,1425.03,1072.7,1072.7,1072.7,107.27,1139.7,1007.7,377,377,377,30,377,377,120,120.94,97.18,46.04,182.18,51.23,2,85.7,2023-10-30,58.45,585.24,214.54,24.0,10.01,0.35,120,4118.91,0.18,0.38,0,3,0,0,1461.15
BEN_31103,High,6,5,79.91,87.44,74.02,20.87,107.53,39.89,659.54,631.01,595.08,92.19,1014.7,520.47,1055.67,1055.67,1055.67,105.57,1088.67,1004.67,0,0,0,0,0,0,877,922.16,776.47,215.66,1077.21,509.14,2,98.14,2023-06-19,13.32,109.92,175.95,146.17,8.25,0.0,877,2592.21,0.26,0.25,1,0,2,1,479.48
BEN_02971,High,5,3,107.98,113.03,123.27,20.71,137.8,75.82,1022.64,930.0,1216.22,123.39,1429.84,732.76,718.73,718.73,718.73,71.87,815.73,634.73,0,0,0,0,0,0,1524,1564.5,1253.06,540.81,2406.04,1104.52,3,70.98,2023-04-12,21.6,204.53,143.75,304.8,9.47,0.0,1524,3265.37,0.19,0.35,0,2,2,2,539.88
BEN_25812,Low,3,5,310.57,294.48,317.08,66.2,411.83,164.85,1610.89,1671.2,1599.98,327.65,2705.77,925.65,793.03,793.03,793.03,79.3,870.03,764.03,448,448,448,30,448,448,306,334.67,306.9,117.39,608.91,179.7,1,100.0,2023-06-04,103.52,536.96,264.34,102.0,5.19,0.56,306,2709.92,0.21,0.38,1,0,0,1,931.72
BEN_12884,High,5,4,103.17,109.04,110.5,31.36,125.1,59.15,629.59,663.11,641.73,137.96,1005.57,493.49,844.79,844.79,844.79,84.48,915.79,761.79,0,0,0,0,0,0,1399,1534.24,1350.6,539.02,2199.15,823.11,1,81.28,2023-12-27,20.63,125.92,168.96,279.8,6.1,0.0,1399,2873.38,0.3,0.39,1,1,1,1,515.87
BEN_16466,High,5,5,115.41,114.32,105.95,37.84,180.61,75.45,1223.22,1300.19,1214.72,141.88,1895.74,541.94,884.85,884.85,884.85,88.48,946.85,858.85,230,230,230,30,230,230,1453,1333.92,1402.46,570.04,2265.14,777.67,2,94.87,2023-01-29,23.08,244.64,176.97,290.6,10.6,0.26,1453,3561.06,0.33,0.39,1,0,1,0,577.06
BEN_00494,Medium,6,4,180.76,192.87,181.89,33.6,304.28,129.04,1932.06,1744.68,2313.45,372.78,3227.04,1271.63,976.29,976.29,976.29,97.63,1039.29,940.29,0,0,0,0,0,0,251,244.12,268.0,93.91,416.15,157.36,3,82.16,2023-03-10,30.13,322.01,162.72,41.83,10.69,0.0,251,3159.36,0.19,0.37,1,1,2,2,1084.57
BEN_08442,Low,7,1,143.99,143.99,143.99,0.0,143.99,143.99,968.51,968.51,968.51,0.0,968.51,968.51,831.79,831.79,831.79,83.18,878.79,807.79,0,0,0,0,0,0,350,322.74,394.35,117.3,689.37,232.82,2,62.68,2024-06-17,20.57,138.36,118.83,50.0,6.73,0.0,350,2150.3,0.0,0.34,0,4,0,3,1007.93
BEN_10483,Medium,6,4,230.12,239.67,228.86,73.83,320.71,155.98,799.11,868.69,895.67,171.97,972.98,490.73,828.29,828.29,828.29,82.83,926.29,756.29,0,0,0,0,0,0,962,972.78,973.09,229.51,1423.83,618.97,2,79.76,2023-07-22,38.35,133.18,138.05,160.33,3.47,0.0,962,2589.4,0.32,0.24,1,1,1,2,1380.75
BEN_11857,Low,5,4,72.78,74.35,68.41,17.37,130.52,53.38,497.09,508.22,523.67,89.18,887.43,278.3,1194.55,1194.55,1194.55,119.46,1251.55,1157.55,435,435,435,30,435,435,367,346.37,302.92,132.14,725.3,233.41,1,86.33,2023-11-13,14.56,99.42,238.91,73.4,6.83,0.36,367,2058.64,0.24,0.36,1,1,2,0,363.88
BEN_16101,Low,4,4,169.87,154.22,155.9,36.0,264.97,102.34,1462.12,1504.79,1753.9,163.04,2540.92,808.9,962.58,962.58,962.58,96.26,983.58,934.58,0,0,0,0,0,0,2368,2274.51,2496.36,547.31,3424.16,986.95,1,81.64,2024-03-16,42.47,365.53,240.65,592.0,8.61,0.0,2368,4792.71,0.21,0.23,1,1,2,1,679.47
BEN_06027,Low,2,5,204.9,216.68,233.36,62.92,355.87,160.25,1498.15,1571.76,1556.91,178.67,2833.44,629.85,1003.05,1003.05,1003.05,100.3,1080.05,955.05,394,394,394,30,394,394,155,170.3,165.84,57.55,215.67,80.88,3,84.2,2023-09-12,102.45,749.08,501.52,77.5,7.31,0.39,155,2656.2,0.31,0.37,1,0,2,3,409.8
BEN_06699,High,7,5,204.79,223.14,199.9,78.4,274.7,83.58,1109.0,1212.0,1297.19,179.23,1934.89,672.16,1062.74,1062.74,1062.74,106.27,1152.74,971.74,240,240,240,30,240,240,469,464.81,505.63,159.88,907.45,219.99,1,95.86,2024-04-08,29.26,158.43,151.82,67.0,5.42,0.23,469,2640.74,0.38,0.34,1,0,1,1,1433.52
BEN_13485,High,2,4,298.98,275.34,323.49,75.95,590.38,134.24,897.95,888.0,954.39,146.33,1736.48,485.37,905.98,905.98,905.98,90.6,945.98,815.98,248,248,248,30,248,248,718,750.52,824.57,257.22,1336.99,494.3,1,99.08,2024-02-12,149.49,448.98,452.99,359.0,3.0,0.27,718,2521.93,0.25,0.36,1,1,0,0,597.95
BEN_14178,Medium,5,4,140.81,133.97,135.88,35.51,264.09,74.41,1057.33,1155.19,1066.55,201.19,1387.71,774.81,1084.51,1084.51,1084.51,108.45,1162.51,1034.51,0,0,0,0,0,0,738,707.43,617.17,235.79,1386.82,322.24,3,95.78,2023-11-08,28.16,211.47,216.9,147.6,7.51,0.0,738,2879.85,0.25,0.32,1,1,1,0,704.06
BEN_28784,Low,4,4,151.78,147.25,138.1,38.46,245.86,68.46,963.59,873.34,838.67,110.79,1318.04,710.24,1026.62,1026.62,1026.62,102.66,1114.62,1003.62,202,202,202,30,202,202,3167,2954.94,3146.12,735.05,3999.94,2368.52,4,80.13,2022-12-27,37.95,240.9,256.65,791.75,6.35,0.2,3167,5157.2,0.25,0.23,1,1,2,2,607.13
BEN_10809,Medium,4,5,305.62,304.02,291.44,95.97,463.41,216.02,1850.8,1961.33,1962.63,258.91,3617.75,1227.09,963.86,963.86,963.86,96.39,1059.86,906.86,0,0,0,0,0,0,669,611.63,685.0,152.01,1133.79,478.77,2,100.0,2023-11-29,76.4,462.7,240.97,167.25,6.06,0.0,669,3483.66,0.31,0.23,1,0,1,0,1222.47
BEN_06023,Low,2,4,63.18,59.74,64.82,25.21,102.24,35.84,495.09,520.78,472.05,101.52,726.24,272.08,813.2,813.2,813.2,81.32,851.2,784.2,234,234,234,30,234,234,149,143.46,157.85,49.17,293.67,98.98,2,98.86,2024-01-25,31.59,247.54,406.6,74.5,7.84,0.29,149,1457.28,0.4,0.33,1,1,0,0,126.36
BEN_01385,Medium,4,3,101.88,111.42,105.63,16.04,128.68,46.48,574.81,532.44,553.58,121.69,968.4,368.18,1237.22,1237.22,1237.22,123.72,1287.22,1161.22,302,302,302,30,302,302,353,361.91,322.17,87.89,441.97,195.09,4,88.48,2023-07-14,25.47,143.7,309.31,88.25,5.64,0.24,353,2165.03,0.16,0.25,0,2,2,1,407.52
BEN_10105,Medium,4,4,285.84,270.46,306.16,113.53,409.75,195.06,2267.31,2396.24,2639.82,572.52,4127.95,1273.27,1034.02,1034.02,1034.02,103.4,1074.02,940.02,413,413,413,30,413,413,465,464.17,395.91,103.28,670.57,252.37,2,87.28,2023-12-29,71.46,566.83,258.51,116.25,7.93,0.4,465,3766.34,0.4,0.22,1,1,1,0,1143.34
BEN_04229,High,3,5,573.26,567.06,532.86,120.3,714.05,229.89,2946.01,3013.67,2904.41,361.77,5005.69,1258.7,880.88,880.88,880.88,88.09,974.88,784.88,0,0,0,0,0,0,203,213.01,194.35,48.85,257.94,125.16,4,77.88,2024-08-08,191.09,982.0,293.63,67.67,5.14,0.0,203,4029.89,0.21,0.24,1,0,2,2,1719.77
BEN_10748,High,3,2,547.71,572.86,590.83,115.65,1076.87,401.67,3600.78,3653.16,4024.76,474.57,4538.76,2680.26,1190.17,1190.17,1190.17,119.02,1283.17,1143.17,449,449,449,30,449,449,1312,1207.25,1518.97,472.75,1793.71,1020.7,4,80.76,2024-02-18,182.57,1200.26,396.72,437.33,6.57,0.38,1312,6102.96,0.21,0.36,0,3,0,1,1643.12
BEN_06575,High,2,5,643.63,658.35,524.25,241.97,1067.52,331.28,5659.77,5686.29,6525.24,904.75,8321.36,2918.46,867.36,867.36,867.36,86.74,924.36,775.36,0,0,0,0,0,0,442,417.22,522.8,152.44,622.51,279.2,1,97.59,2024-02-02,321.81,2829.89,433.68,221.0,8.79,0.0,442,6969.14,0.38,0.34,1,0,0,0,1287.25
BEN_05071,Low,4,5,83.97,87.4,90.69,32.91,103.59,66.3,460.19,422.63,506.44,104.97,626.22,333.28,966.43,966.43,966.43,96.64,1041.43,915.43,434,434,434,30,434,434,2037,2068.13,2018.84,527.13,3771.26,881.8,1,93.73,2024-06-13,20.99,115.05,241.61,509.25,5.48,0.45,2037,3463.61,0.39,0.26,1,0,1,3,335.89
BEN_33329,Medium,5,3,229.05,232.19,269.25,46.94,437.34,94.46,1853.66,1693.42,2049.95,425.16,2412.9,1008.31,942.81,942.81,942.81,94.28,1039.81,885.81,390,390,390,30,390,390,653,653.17,534.16,213.92,895.54,368.69,3,86.66,2023-01-07,45.81,370.73,188.56,130.6,8.09,0.41,653,3449.47,0.2,0.33,0,2,1,1,1145.26
BEN_06404,Low,4,4,57.93,53.79,55.25,17.77,115.0,28.38,319.66,290.2,324.89,80.52,390.64,154.2,948.74,948.74,948.74,94.87,994.74,896.74,176,176,176,30,176,176,114,105.39,101.81,31.11,204.25,68.66,4,90.32,2024-03-04,14.48,79.92,237.18,28.5,5.52,0.19,114,1382.4,0.31,0.27,1,1,0,0,231.74
BEN_16039,Medium,2,5,40.37,38.95,44.03,13.88,53.22,30.4,416.73,379.67,460.81,41.84,709.03,289.32,714.89,714.89,714.89,71.49,779.89,651.89,0,0,0,0,0,0,882,870.09,967.11,179.68,1098.03,668.9,1,97.6,2024-08-08,20.19,208.37,357.45,441.0,10.32,0.0,882,2013.62,0.34,0.2,1,0,0,0,80.75
BEN_18652,Low,3,5,66.31,70.25,59.09,21.21,102.38,49.02,322.28,306.22,311.11,59.7,572.38,216.61,882.26,882.26,882.26,88.23,926.26,834.26,179,179,179,30,179,179,2988,2916.72,2854.8,1009.13,4151.36,1292.78,3,100.0,2023-06-15,22.1,107.43,294.09,996.0,4.86,0.2,2988,4192.54,0.32,0.34,1,0,2,1,198.93
BEN_12133,High,6,5,383.95,350.65,332.53,81.48,661.78,283.88,2737.01,2623.88,2199.73,381.22,4970.46,1943.63,1156.89,1156.89,1156.89,115.69,1217.89,1101.89,288,288,288,30,288,288,1028,952.77,1055.69,223.54,1268.92,522.56,3,99.25,2024-03-27,63.99,456.17,192.81,171.33,7.13,0.25,1028,4921.89,0.21,0.22,1,0,1,0,2303.7
BEN_29452,Medium,7,4,70.9,70.3,61.43,25.84,139.08,55.17,491.09,497.66,555.72,50.34,692.5,321.05,869.85,869.85,869.85,86.98,912.85,841.85,376,376,376,30,376,376,754,682.41,759.08,156.16,973.3,428.13,2,84.41,2023-03-27,10.13,70.16,124.26,107.71,6.93,0.43,754,2114.94,0.36,0.21,1,1,0,1,496.32
BEN_02723,Medium,7,5,66.13,71.04,54.94,26.25,132.22,40.65,451.31,463.86,394.59,72.13,836.0,293.18,835.81,835.81,835.81,83.58,926.81,779.81,379,379,379,30,379,379,466,483.64,497.0,130.26,815.31,363.84,1,95.85,2023-08-16,9.45,64.47,119.4,66.57,6.83,0.45,466,1753.12,0.4,0.28,1,0,1,1,462.88
BEN_10980,Medium,4,5,156.42,168.33,169.3,38.29,214.12,104.56,1346.39,1447.68,1531.89,306.58,1991.5,945.69,1016.58,1016.58,1016.58,101.66,1036.58,968.58,0,0,0,0,0,0,557,507.71,449.16,136.63,902.82,432.38,1,100.0,2022-12-23,39.11,336.6,254.15,139.25,8.61,0.0,557,2919.97,0.24,0.25,1,0,0,0,625.7
BEN_03442,High,5,4,103.6,107.27,118.91,33.18,179.9,60.2,725.6,724.68,862.75,198.05,872.83,494.86,897.77,897.77,897.77,89.78,991.77,801.77,0,0,0,0,0,0,1975,1987.43,2311.59,492.67,3564.81,1405.81,2,80.89,2024-02-19,20.72,145.12,179.55,395.0,7.0,0.0,1975,3598.37,0.32,0.25,1,1,0,1,518.01
BEN_00982,High,5,4,204.65,194.99,216.22,39.24,328.78,156.24,1523.33,1608.89,1743.2,294.49,2823.72,1059.04,864.69,864.69,864.69,86.47,897.69,791.69,0,0,0,0,0,0,691,644.07,557.73,156.33,1091.09,385.96,2,98.79,2023-08-31,40.93,304.67,172.94,138.2,7.44,0.0,691,3079.02,0.19,0.23,1,1,1,1,1023.25
